name,lat,lng,sector_label
Stony Brook University,40.91476,-73.12046,Public
Stratford University,38.874798,-77.31097,For-Profit
Strayer University-Alabama,33.438720000000004,-86.717661,For-Profit
Strayer University-Arkansas,34.74735,-92.396031,For-Profit
Strayer University-Delaware,39.686127,-75.660093,For-Profit
Strayer University-District of Columbia,38.904851,-77.034349,For-Profit
Strayer University-Florida,27.98984,-82.547381,For-Profit
Strayer University-Georgia,33.874236,-84.275624,For-Profit
Strayer University-Global Region,38.90485,-77.034001,For-Profit
Strayer University-Maryland,38.827438,-76.918039,For-Profit
Strayer University-Mississippi,32.38098,-90.149441,For-Profit
Strayer University-New Jersey,39.939316,-75.015401,For-Profit
Strayer University-North Carolina,35.86518,-78.822371,For-Profit
Strayer University-Pennsylvania,40.137976,-74.965749,For-Profit
Strayer University-South Carolina,34.85654,-82.357811,For-Profit
Strayer University-Tennessee,35.07784,-89.899301,For-Profit
Strayer University-Texas,30.37211,-97.740231,For-Profit
Strayer University-Virginia,38.890995,-77.085294,For-Profit
Strayer University-West Virginia,38.454703,-81.928375,For-Profit
Suffolk University,42.358944,-71.061788,Private
Sul Ross State University,30.363139,-103.651469,Public
Sullivan College of Technology and Design,38.200292,-85.688469,For-Profit
Sullivan University,38.212824,-85.670489,For-Profit
SUM Bible College and Theological Seminary,37.734083,-122.177765,Private
Summit Christian College,41.829274,-103.675715,Private
SUNY at Albany,42.686917,-73.825014,Public
SUNY at Binghamton,42.088049,-75.971143,Public
SUNY at Fredonia,42.450961,-79.336109,Public
SUNY at Purchase College,41.047223,-73.701955,Public
SUNY Buffalo State,42.934199,-78.88067,Public
SUNY College at Brockport,43.211926,-77.947188,Public
SUNY College at Geneseo,42.796864,-77.821999,Public
SUNY College at Old Westbury,40.799021,-73.571907,Public
SUNY College at Oswego,43.454287,-76.540798,Public
SUNY College at Plattsburgh,44.69293,-73.466536,Public
SUNY College at Potsdam,44.662862,-74.976889,Public
SUNY College of Agriculture and Technology at Cobleskill,42.672534,-74.498258,Public
SUNY College of Environmental Science and Forestry,43.034765,-76.138724,Public
SUNY College of Optometry,40.754465,-73.982236,Public
SUNY College of Technology at Alfred,42.255262,-77.794631999999993,Public
SUNY College of Technology at Canton,44.604096,-75.182906,Public
SUNY College of Technology at Delhi,42.269859,-74.924612,Public
SUNY Cortland,42.598022,-76.188655,Public
SUNY Downstate Medical Center,40.655283,-73.943827,Public
SUNY Empire State College,43.077283,-73.782484,Public
SUNY Maritime College,40.809048,-73.800336,Public
SUNY Oneonta,42.468861,-75.063632,Public
SUNY Polytechnic Institute,43.13528,-75.2292,Public
Susquehanna University,40.79774,-76.87521,Private
Swarthmore College,39.905159,-75.354278,Private
Sweet Briar College,37.556725,-79.081014,Private
Syracuse University,43.040176,-76.136975,Private
Tabor College,38.348606,-97.20096,Private
Tacoma Community College,47.246369,-122.521057,Public
Taft University System,39.70583,-104.932551,For-Profit
Talladega College,33.433472,-86.112704,Private
Tallahassee Community College,30.443866,-84.339,Public
Talmudic College of Florida,25.811996,-80.136293,Private
Talmudical Academy-New Jersey,40.217456,-74.250167,Private
Talmudical Institute of Upstate New York,43.147062,-77.574943,Private
Talmudical Seminary of Bobov,40.634485,-73.995378,Private
Talmudical Seminary Oholei Torah,40.670089,-73.945759,Private
Talmudical Yeshiva of Philadelphia,39.989483,-75.247987,Private
Tarleton State University,32.214988,-98.214866,Public
Taylor University,40.458382,-85.496906,Private
Teachers College at Columbia University,40.810311,-73.960399,Private
Teachers College of San Joaquin,37.90797,-121.229911,Public
Telshe Yeshiva-Chicago,41.975289,-87.716912,Private
Temple University,39.980943,-75.158267,Public
Tennessee State University,36.16899,-86.82937,Public
Tennessee Technological University,36.174659,-85.503957,Public
Tennessee Temple University,35.03293,-85.276531,Private
Tennessee Wesleyan University,35.444939,-84.592647,Private
Texas A & M International University,27.573504,-99.435225,Public
Texas A & M University-Central Texas,31.04706,-97.766381,Public
Texas A & M University-College Station,30.618726,-96.336475,Public
Texas A & M University-Commerce,33.243745,-95.908451,Public
Texas A & M University-Corpus Christi,27.713723,-97.32395,Public
Texas A & M University-Kingsville,27.524852,-97.882342,Public
Texas A&M University-San Antonio,29.304762,-98.52417,Public
Texas A&M University-Texarkana,33.49561,-94.10398,Public
Texas Chiropractic College Foundation Inc,29.66482,-95.15012,Private
Texas Christian University,32.709568,-97.361537,Private
Texas College,32.374185,-95.312259,Private
Texas Health and Science University,30.233148,-97.785296,For-Profit
Texas Lutheran University,29.573274,-97.984601,Private
Texas Southern University,29.722468,-95.361961,Public
Texas State University,29.889202,-97.936392,Public
Texas Tech University,33.583448,-101.874783,Public
Texas Tech University Health Sciences Center,33.593227,-101.89359,Public
Texas Wesleyan University,32.733314,-97.279631,Private
Texas Woman's University,33.227002,-97.129088,Public
The Art Institute of Atlanta,33.936024,-84.355252,For-Profit
The Art Institute of Austin,30.479556,-97.676358,For-Profit
The Art Institute of Charleston,32.781424,-79.926971,For-Profit
The Art Institute of Charlotte,35.181837,-80.927507,For-Profit
The Art Institute of Cincinnati-AIC College of Design,39.285831,-84.451296,For-Profit
The Art Institute of Colorado,39.735587,-104.985847,For-Profit
The Art Institute of Fort Lauderdale,26.101246,-80.123514,For-Profit
The Art Institute of Houston,29.730258,-95.445598,For-Profit
The Art Institute of Indianapolis,39.920272,-86.221906,For-Profit
The Art Institute of Las Vegas,36.024552,-115.090268,For-Profit
The Art Institute of Michigan,42.498643,-83.442576,For-Profit
The Art Institute of Ohio-Cincinnati,39.288802,-84.317882,For-Profit
The Art Institute of Philadelphia,39.951125,-75.16813,For-Profit
The Art Institute of Phoenix,33.567139,-112.107619,For-Profit
The Art Institute of Pittsburgh,40.437521,-79.999452,For-Profit
The Art Institute of Pittsburgh-Online Division,40.44751,-79.989061,For-Profit
The Art Institute of Portland,45.524116,-122.682644,For-Profit
The Art Institute of Raleigh-Durham,35.992754,-78.904709,For-Profit
The Art Institute of Salt Lake City,40.534174,-111.895543,For-Profit
The Art Institute of San Antonio,29.532925,-98.56556,For-Profit
The Art Institute of Seattle,47.61222,-122.348573,For-Profit
The Art Institute of St Louis,38.765988,-90.494474,For-Profit
The Art Institute of Tennessee-Nashville,36.154574,-86.635403,For-Profit
The Art Institute of Tucson,32.251547,-110.884812,For-Profit
The Art Institute of Virginia Beach,36.842383,-76.131737,For-Profit
The Art Institute of Washington,38.895859,-77.072631,For-Profit
The Art Institute of Washington-Dulles,39.035166,-77.430037,For-Profit
The Art Institute of Wisconsin,43.03426,-87.906391,For-Profit
The Art Institutes International-Minnesota,44.975884,-93.276527,For-Profit
The Art Institutes International–Kansas City,38.979003,-94.709655,For-Profit
The Art Institutes of York-PA,39.992346,-76.663561,For-Profit
The Baptist College of Florida,30.962708,-85.503931,Private
The Boston Conservatory,42.346149,-71.090142,Private
The Chicago School of Professional Psychology at Chicago,41.887903,-87.633933,Private
The Chicago School of Professional Psychology at Irvine,33.650763,-117.838089,Private
The Chicago School of Professional Psychology at Los Angeles,34.047983,-118.257204,Private
The Chicago School of Professional Psychology at Washington DC,38.90163,-77.033071,Private
The Chicago School of Professional Psychology at Xavier University of Louisiana,29.96527,-90.107924,Private
The Christ College of Nursing and Health Sciences,39.12072,-84.509237,Private
The Colburn Conservatory of Music,34.05375,-118.249411,Private
The College of Idaho,43.652653,-116.676838,Private
The College of New Jersey,40.268651,-74.778791,Public
The College of New Rochelle,40.899427,-73.781104,Private
The College of Saint Rose,42.664664,-73.78611,Private
The College of Saint Scholastica,46.81544,-92.105738,Private
The College of Westchester,41.033687,-73.784404,For-Profit
The College of Wooster,40.81046,-81.934674,Private
The Commonwealth Medical College,41.413415,-75.655478,Private
The Creative Center,41.290922,-96.082837,For-Profit
The Evergreen State College,47.07382,-122.977492,Public
The General Theological Seminary,40.745563,-74.00378,Private
The Illinois Institute of Art-Chicago,41.888723,-87.637632,For-Profit
The Illinois Institute of Art-Schaumburg,42.045749,-88.043871,For-Profit
The John Marshall Law School,41.877966,-87.628567,Private
The Juilliard School,40.773725,-73.982913,Private
The King's University,32.93912,-97.121521,Private
The King’s College,40.706677,-74.012342,Private
The Master's University and Seminary,34.38214,-118.517422,Private
The New England Conservatory of Music,42.340998,-71.086321,Private
The New England Institute of Art,42.332079,-71.115654,For-Profit
The New School,40.735275,-73.994636,Private
The Restaurant School at Walnut Hill College,39.955098,-75.20749,For-Profit
The Robert B Miller College,42.333225,-85.178861,Private
The Sage Colleges,42.72822,-73.693711,Private
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,34.424542,-119.70516,Private
The Santa Barbara and Ventura Colleges of Law at Ventura,34.25747,-119.232988,Private
The Seattle School of Theology & Psychology,47.613373,-122.350945,Private
The Southern Baptist Theological Seminary,38.248216,-85.687649,Private
The University of Alabama,33.2144,-87.545766,Public
The University of America,33.5605,-117.133901,Private
The University of Findlay,41.05441,-83.652067,Private
The University of Montana,46.859312,-113.982912,Public
The University of Montana-Western,45.208306,-112.639264,Public
The University of Tampa,27.947225,-82.465582,Private
The University of Tennessee-Chattanooga,35.048247,-85.299812,Public
The University of Tennessee-Health Science Center,35.140634,-90.030435,Public
The University of Tennessee-Knoxville,35.952082,-83.925852,Public
The University of Tennessee-Martin,36.340338,-88.864211,Public
The University of Texas at Arlington,32.728437,-97.115087,Public
The University of Texas at Austin,30.28609,-97.739291,Public
The University of Texas at Dallas,32.984673,-96.749702,Public
The University of Texas at El Paso,31.771697,-106.50356,Public
The University of Texas at San Antonio,29.582418,-98.621386,Public
The University of Texas at Tyler,32.314724,-95.249096,Public
The University of Texas Health Science Center at Houston,29.702873,-95.403183,Public
The University of Texas Health Science Center at San Antonio,29.504716,-98.57606,Public
The University of Texas MD Anderson Cancer Center,29.705395,-95.40079,Public
The University of Texas Medical Branch,29.311333,-94.776401,Public
The University of Texas of the Permian Basin,31.889509,-102.329634,Public
The University of Texas Rio Grande Valley,26.306629,-98.172112,Public
The University of the Arts,39.946017,-75.165888,Private
The University of Virginia's College at Wise,36.971468,-82.558728,Public
The University of West Florida,30.549076,-87.218511,Public
The Wright Institute,37.868221,-122.253168,Private
Theological Seminary of the Reformed Episcopal Church,40.168935,-75.290124,Private
Thiel College,41.41354,-80.384383,Private
Thomas Aquinas College,34.429009,-119.087141,Private
Thomas College,44.524046,-69.662923,Private
Thomas Edison State University,40.22011,-74.769652,Public
Thomas Jefferson School of Law,32.71014,-117.154191,Private
Thomas Jefferson University,39.948274,-75.158266,Private
Thomas More College,39.022963,-84.568923,Private
Thomas More College of Liberal Arts,42.807701,-71.48364,Private
Thomas University,30.815576,-83.963587,Private
Thunderbird School of Global Management,33.620887,-112.180861,Public
Tiffin University,41.119193,-83.18355,Private
Toccoa Falls College,34.593414,-83.357617,Private
Torah Temimah Talmudical Seminary,40.635509,-73.971973,Private
Tougaloo College,32.403014,-90.16076,Private
Touro College,40.753199,-73.989404,Private
Touro University California,38.085479,-122.263949,Private
Touro University Nevada,36.043189,-115.024012,Private
Touro University Worldwide,33.808683,-118.057754,Private
Towson University,39.393622,-76.611164,Public
Toyota Technological Institute at Chicago,41.7844,-87.592591,Private
Transylvania University,38.053236,-84.493883,Private
Trevecca Nazarene University,36.142115,-86.753566,Private
Tri-State Bible College,38.426238,-82.579887,Private
Tri-State College of Acupuncture,40.739862,-74.002085,For-Profit
Tribeca Flashpoint College,41.88277,-87.631321,For-Profit
Trident University International,33.805244,-118.034759,For-Profit
Trine University,41.633389,-85.005696,Private
Trine University-Arizona Regional Campus,33.613009,-112.239968,Private
Trine University-Regional/Non-Traditional Campuses,41.176826,-85.108364,Private
Trinity Baptist College,30.311171,-81.79626,Private
Trinity Bible College and Graduate School,46.001037,-98.517906,Private
Trinity Christian College,41.669189,-87.784157,Private
Trinity College,41.746746,-72.688684,Private
Trinity College of Florida,28.194732,-82.678318,Private
Trinity College of Nursing & Health Sciences,41.48559,-90.57091,Private
Trinity Episcopal School for Ministry,40.593686,-80.229331,Private
Trinity International University-Florida,26.099656,-80.257156,Private
Trinity International University-Illinois,42.197909,-87.882722,Private
Trinity Law School,33.766071,-117.852059,Private
Trinity Lutheran College,47.980328,-122.207663,Private
Trinity Lutheran Seminary,39.958189,-82.940697,Private
Trinity School of Health and Allied Sciences,33.858764,-118.296542,For-Profit
Trinity University,29.46286,-98.482577,Private
Trinity Washington University,38.927398,-77.004261,Private
Trocaire College,42.846693,-78.812398,Private
Troy University,31.800672,-85.957094,Public
Truett McConnell University,34.594437,-83.745972,Private
Truman State University,40.188238,-92.580531,Public
Tufts University,42.408465,-71.120316,Private
Tulane University of Louisiana,29.939696,-90.120409,Private
Turtle Mountain Community College,48.883758,-99.750836,Private
Tusculum College,36.172558,-82.761716,Private
Tuskegee University,32.4309,-85.708492,Private
Tyler Junior College,32.336015,-95.284129,Public
Unification Theological Seminary,42.005744,-73.922774,Private
Unilatina International College,25.97989,-80.283123,For-Profit
Union College,42.817578,-73.928498,Private
Union College,36.869066,-83.887982,Private
Union College,40.774778,-96.651095,Private
Union Graduate College,42.816692,-73.92838,Private
Union Institute & University,39.126856,-84.500139,Private
Union Presbyterian Seminary,37.578935,-77.449317,Private
Union Theological Seminary in the City of New York,40.811461,-73.96212,Private
Union University,35.676896,-88.858524,Private
United States Air Force Academy,39.010957,-104.891358,Public
United States Coast Guard Academy,41.370261,-72.098839,Public
United States Merchant Marine Academy,40.812154,-73.762534,Public
United States Military Academy,41.390479,-73.956603,Public
United States Naval Academy,38.980507,-76.481692,Public
United States Sports Academy,30.639329,-87.91163,Private
United States University,32.7769,-117.154904,For-Profit
United Talmudical Seminary,40.705687,-73.959113,Private
United Theological Seminary,39.813423,-84.276913,Private
United Theological Seminary of the Twin Cities,45.057139,-93.224977,Private
United Tribes Technical College,46.768773,-100.760705,Private
Unitek College,37.50904,-121.961761,For-Profit
Unity College,44.603165,-69.332276,Private
University at Buffalo,43.000942,-78.789458,Public
University of Advancing Technology,33.377712,-111.976087,For-Profit
University of Akron Main Campus,41.078551,-81.511679,Public
University of Alabama at Birmingham,33.505697,-86.799345,Public
University of Alabama in Huntsville,34.724557,-86.640449,Public
University of Alaska Anchorage,61.190163,-149.82619,Public
University of Alaska Fairbanks,64.85756,-147.823146,Public
University of Alaska Southeast,58.384846,-134.638255,Public
University of Antelope Valley,34.683587,-118.134968,For-Profit
University of Arizona,32.232672,-110.950815,Public
University of Arizona-South,31.567832,-110.245117,Public
University of Arkansas,36.070009,-94.176981,Public
University of Arkansas at Little Rock,34.726644,-92.341835,Public
University of Arkansas at Monticello,33.590909,-91.811153,Public
University of Arkansas at Pine Bluff,34.244031,-92.018683,Public
University of Arkansas for Medical Sciences,34.749048,-92.320046,Public
University of Arkansas-Fort Smith,35.384184,-94.373729,Public
University of Baltimore,39.305834,-76.616591,Public
University of Bridgeport,41.165587,-73.189352,Private
University of California-Berkeley,37.871918,-122.260463,Public
University of California-Davis,38.539895,-121.751958,Public
University of California-Hastings College of Law,37.780718,-122.415395,Public
University of California-Irvine,33.648434,-117.841248,Public
University of California-Los Angeles,34.068892,-118.443901,Public
University of California-Merced,37.366237,-120.424944,Public
University of California-Riverside,33.97588,-117.331098,Public
University of California-San Diego,32.876598,-117.237793,Public
University of California-San Francisco,37.762736,-122.458049,Public
University of California-Santa Barbara,34.416297,-119.846426,Public
University of California-Santa Cruz,36.995584,-122.058801,Public
University of Central Arkansas,35.077945,-92.457672,Public
University of Central Florida,28.60106,-81.198805,Public
University of Central Missouri,38.759111,-93.737428,Public
University of Central Oklahoma,35.658239,-97.470985,Public
University of Charleston,38.332577,-81.618667,Private
University of Chicago,41.78917,-87.601196,Private
University of Cincinnati-Blue Ash College,39.232995,-84.400438,Public
University of Cincinnati-Clermont College,39.080645,-84.19437,Public
University of Cincinnati-Main Campus,39.131159,-84.51428,Public
University of Colorado Boulder,40.008781,-105.270823,Public
University of Colorado Colorado Springs,38.892735,-104.800296,Public
University of Colorado Denver/Anschutz Medical Campus,39.745149,-104.837722,Public
University of Connecticut,41.809098,-72.249948,Public
University of Connecticut-Avery Point,41.317231,-72.063935,Public
University of Connecticut-Stamford,41.056081,-73.542206,Public
University of Connecticut-Tri-Campus,41.554736,-73.03881,Public
University of Dallas,32.846202,-96.921573,Private
University of Dayton,39.739547,-84.176113,Private
University of Delaware,39.679577,-75.752822,Public
University of Denver,39.678005,-104.963259,Private
University of Detroit Mercy,42.417168,-83.138369,Private
University of Dubuque,42.49726,-90.693428,Private
University of East-West Medicine,37.3864,-121.997011,For-Profit
University of Evansville,37.969955,-87.531963,Private
University of Florida,29.64629,-82.347911,Public
University of Florida-Online,29.649413,-82.339848,Public
University of Fort Lauderdale,26.147098,-80.204938,Private
University of Georgia,33.956262,-83.374039,Public
University of Great Falls,47.490279,-111.270167,Private
University of Hartford,41.796485,-72.714965,Private
University of Hawaii at Hilo,19.701854,-155.081329,Public
University of Hawaii at Manoa,21.298598,-157.818979,Public
University of Hawaii Maui College,20.890561,-156.479854,Public
University of Hawaii-West Oahu,21.35531,-158.056403,Public
University of Holy Cross,29.912539,-89.997055,Private
University of Houston,29.720393,-95.343537,Public
University of Houston-Clear Lake,29.582523,-95.098129,Public
University of Houston-Downtown,29.763831,-95.35953,Public
University of Houston-Victoria,28.816438,-96.978193,Public
University of Idaho,46.726894,-117.024296,Public
University of Illinois at Chicago,41.872651,-87.651145,Public
University of Illinois at Springfield,39.729862,-89.614917,Public
University of Illinois at Urbana-Champaign,40.108864,-88.230309,Public
University of Indianapolis,39.709671,-86.134747,Private
University of Iowa,41.661935,-91.536425,Public
University of Jamestown,46.914302,-98.698416,Private
University of Kansas,38.958549,-95.247567,Public
University of Kentucky,38.038911,-84.504747,Public
University of La Verne,34.10086,-117.772634,Private
University of Louisiana at Lafayette,30.215283,-92.01941,Public
University of Louisiana at Monroe,32.527748,-92.07374,Public
University of Louisville,38.215752,-85.758843,Public
University of Maine,44.899257,-68.669332,Public
University of Maine at Augusta,44.337746,-69.796396,Public
University of Maine at Farmington,44.668,-70.147469,Public
University of Maine at Fort Kent,47.250306,-68.588364,Public
University of Maine at Machias,44.709895,-67.456534,Public
University of Maine at Presque Isle,46.672285,-68.016343,Public
University of Management and Technology,38.89743,-77.072001,For-Profit
University of Mary,46.723767,-100.75274,Private
University of Mary Hardin-Baylor,31.066798,-97.463479,Private
University of Mary Washington,38.302206,-77.474392,Public
University of Maryland Eastern Shore,38.207386,-75.686852,Public
University of Maryland  Baltimore,39.29173,-76.624981,Public
University of Maryland-Baltimore County,39.256686,-76.711607,Public
University of Maryland-College Park,38.988178,-76.944721,Public
University of Maryland-University College,38.986299,-76.954104,Public
University of Massachusetts Medical School Worcester,42.277589,-71.760689,Public
University of Massachusetts-Amherst,42.385999,-72.526728,Public
University of Massachusetts-Boston,42.312881,-71.036865,Public
University of Massachusetts-Dartmouth,41.628861,-71.005528,Public
University of Massachusetts-Lowell,42.65372,-71.325081,Public
University of Memphis,35.118878,-89.938068,Public
University of Miami,25.72126,-80.278662,Private
University of Michigan-Ann Arbor,42.275921,-83.742769,Public
University of Michigan-Dearborn,42.317287,-83.231417,Public
University of Michigan-Flint,43.018777,-83.688474,Public
University of Minnesota-Crookston,47.802021,-96.609863,Public
University of Minnesota-Duluth,46.817126,-92.084385,Public
University of Minnesota-Morris,45.589829,-95.901756,Public
University of Minnesota-Rochester,44.022339,-92.463471,Public
University of Minnesota-Twin Cities,44.977886,-93.235352,Public
University of Mississippi,34.365529,-89.537434,Public
University of Missouri-Columbia,38.941015,-92.326429,Public
University of Missouri-Kansas City,39.035366,-94.578039,Public
University of Missouri-St Louis,38.711297,-90.308886,Public
University of Mobile,30.793247,-88.128934,Private
University of Montevallo,33.10625,-86.865099,Public
University of Mount Olive,35.206314,-78.071265,Private
University of Mount Union,40.905093,-81.108624,Private
University of Nebraska at Kearney,40.701287,-99.09807,Public
University of Nebraska at Omaha,41.257746,-96.010797,Public
University of Nebraska Medical Center,41.256312,-95.973966,Public
University of Nebraska-Lincoln,40.817598,-96.700508,Public
University of Nevada-Las Vegas,36.106994,-115.141153,Public
University of Nevada-Reno,39.543642,-119.815377,Public
University of New England,43.458172,-70.385882,Private
University of New Hampshire at Manchester,42.990331,-71.468764,Public
University of New Hampshire-Main Campus,43.134235,-70.934512,Public
University of New Hampshire-School of Law,43.207371,-71.545152,Public
University of New Haven,41.291314,-72.961472,Private
University of New Mexico-Main Campus,35.083868,-106.620155,Public
University of New Orleans,30.028539,-90.068506,Public
University of North Alabama,34.806738,-87.681361,Public
University of North Carolina at Asheville,35.616618,-82.565259,Public
University of North Carolina at Chapel Hill,35.911769,-79.050969,Public
University of North Carolina at Charlotte,35.306022,-80.730919,Public
University of North Carolina at Greensboro,36.067503,-79.809844,Public
University of North Carolina at Pembroke,34.687231,-79.201895,Public
University of North Carolina School of the Arts,36.07482,-80.236625,Public
University of North Carolina Wilmington,34.225223,-77.875527,Public
University of North Dakota,47.921654,-97.071738,Public
University of North Florida,30.270917,-81.507853,Public
University of North Georgia,34.530219,-83.985694,Public
University of North Texas,33.211178,-97.148422,Public
University of North Texas at Dallas,32.65708,-96.801901,Public
University of North Texas Health Science Center,32.749818,-97.368897,Public
University of Northern Colorado,40.410855,-104.692777,Public
University of Northern Iowa,42.514923,-92.459703,Public
University of Northwestern Ohio,40.76005,-84.150423,Private
University of Northwestern-St Paul,45.032969,-93.171579,Private
University of Notre Dame,41.703058,-86.238959,Private
University of Oklahoma-Health Sciences Center,35.47928,-97.496289,Public
University of Oklahoma-Norman Campus,35.208152,-97.445692,Public
University of Oregon,44.045146,-123.075792,Public
University of Pennsylvania,39.950929,-75.19391,Private
University of Phoenix-Alabama,33.417172,-86.683445,For-Profit
University of Phoenix-Arizona,33.40319,-111.966271,For-Profit
University of Phoenix-Arkansas,34.74917,-92.395081,For-Profit
University of Phoenix-California,33.685771,-117.885007,For-Profit
University of Phoenix-Colorado,39.55155,-104.873171,For-Profit
University of Phoenix-Connecticut,41.09697,-73.443992,For-Profit
University of Phoenix-Florida,28.44518,-81.419201,For-Profit
University of Phoenix-Georgia,33.98039,-84.341891,For-Profit
University of Phoenix-Hawaii,21.307923,-157.863834,For-Profit
University of Phoenix-Idaho,43.592582,-116.405376,For-Profit
University of Phoenix-Illinois,42.056237,-88.042584,For-Profit
University of Phoenix-Indiana,39.899315,-86.05945,For-Profit
University of Phoenix-Iowa,41.58666,-93.624531,For-Profit
University of Phoenix-Kentucky,38.223943,-85.563612,For-Profit
University of Phoenix-Louisiana,30.42292,-91.151171,For-Profit
University of Phoenix-Maryland,39.189991,-76.815804,For-Profit
University of Phoenix-Massachusetts,42.22735,-71.032616,For-Profit
University of Phoenix-Michigan,42.482261,-83.242621,For-Profit
University of Phoenix-Minnesota,44.975164,-93.404827,For-Profit
University of Phoenix-Mississippi,32.334319,-90.093047,For-Profit
University of Phoenix-Missouri,38.757062,-90.466779,For-Profit
University of Phoenix-Nevada,36.12164,-115.322506,For-Profit
University of Phoenix-New Jersey,40.726763,-74.033131,For-Profit
University of Phoenix-New Mexico,35.197066,-106.585189,For-Profit
University of Phoenix-North Carolina,35.152358,-80.949346,For-Profit
University of Phoenix-Ohio,41.465872,-81.493218,For-Profit
University of Phoenix-Oklahoma,35.537821,-97.515362,For-Profit
University of Phoenix-Oregon,45.424135,-122.745086,For-Profit
University of Phoenix-Pennsylvania,39.95219,-75.169354,For-Profit
University of Phoenix-South Carolina,34.098845,-80.955852,For-Profit
University of Phoenix-Tennessee,36.14478,-86.690731,For-Profit
University of Phoenix-Texas,29.78352,-95.585181,For-Profit
University of Phoenix-Utah,40.653835,-111.904474,For-Profit
University of Phoenix-Virginia,37.64257,-77.563516,For-Profit
University of Phoenix-Washington,47.4684,-122.246405,For-Profit
University of Phoenix-Washington DC,38.897855,-77.009974,For-Profit
University of Phoenix-Wisconsin,43.150733,-88.049308,For-Profit
University of Pikeville,37.478835,-82.520265,Private
University of Pittsburgh-Bradford,41.943415,-78.673701,Public
University of Pittsburgh-Greensburg,40.276447,-79.532676,Public
University of Pittsburgh-Johnstown,40.268583,-78.832611,Public
University of Pittsburgh-Pittsburgh Campus,40.444502,-79.954692,Public
University of Portland,45.571807,-122.726859,Private
University of Puget Sound,47.263651,-122.479714,Private
University of Redlands,34.063571,-117.163847,Private
University of Rhode Island,41.484691,-71.527356,Public
University of Richmond,37.577625,-77.538702,Private
University of Rio Grande,38.88058,-82.377359,Private
University of Rochester,43.126397,-77.631202,Private
University of Saint Francis-Fort Wayne,41.087772,-85.173694,Private
University of Saint Joseph,41.783028,-72.730489,Private
University of Saint Mary,39.277308,-94.906935,Private
University of Saint Mary of the Lake,42.280702,-88.000262,Private
University of San Diego,32.77142,-117.188721,Private
University of San Francisco,37.775564,-122.450977,Private
University of Science and Arts of Oklahoma,35.031392,-97.95641,Public
University of Scranton,41.40715,-75.658031,Private
University of Sioux Falls,43.531574,-96.738229,Private
University of South Alabama,30.696033,-88.178711,Public
University of South Carolina-Aiken,33.572917,-81.767901,Public
University of South Carolina-Beaufort,32.303308,-80.973595,Public
University of South Carolina-Columbia,33.996788,-81.026935,Public
University of South Carolina-Upstate,34.996403,-81.970583,Public
University of South Dakota,42.784558,-96.924664,Public
University of South Florida-Main Campus,28.061458,-82.413232,Public
University of South Florida-Sarasota-Manatee,27.391766,-82.562951,Public
University of South Florida-St Petersburg,27.762618,-82.635657,Public
University of Southern California,34.021281,-118.284169,Private
University of Southern Indiana,37.966188,-87.67666,Public
University of Southern Maine,43.662637,-70.276002,Public
University of Southern Mississippi,31.32661,-89.331236,Public
University of St Augustine for Health Sciences,33.151849,-117.165964,For-Profit
University of St Francis,41.533341,-88.096368,Private
University of St Thomas,29.738113,-95.394178,Private
University of St Thomas,44.941662,-93.189422,Private
University of Texas Health Science Center at Tyler,32.42864,-95.211741,Public
University of Texas Southwestern Medical Center,32.812307,-96.841156,Public
University of the Cumberlands,36.737048,-84.161646,Private
University of the District of Columbia,38.943819,-77.066247,Public
University of the District of Columbia-David A Clarke School of Law,38.94621,-77.065221,Public
University of the Incarnate Word,29.468052,-98.467709,Private
University of the Ozarks,35.477785,-93.467924,Private
University of the Pacific,37.981424,-121.312301,Private
University of the People,34.14186,-118.133121,Private
University of the Potomac-VA Campus,38.917192,-77.237563,For-Profit
University of the Potomac-Washington DC Campus,38.90054,-77.032531,For-Profit
University of the Rockies,39.748777,-104.99657,For-Profit
University of the Sciences,39.946552,-75.208241,Private
University of the Southwest,32.775496,-103.186948,Private
University of the West,34.045985,-118.082964,Private
University of Toledo,41.660572,-83.614714,Public
University of Tulsa,36.151887,-95.945175,Private
University of Utah,40.762484,-111.846044,Public
University of Valley Forge,40.118341,-75.54864,Private
University of Vermont,44.479262,-73.198128,Public
University of Virginia-Main Campus,38.035665,-78.503428,Public
University of Washington-Bothell Campus,47.760718,-122.191454,Public
University of Washington-Seattle Campus,47.656213,-122.313115,Public
University of Washington-Tacoma Campus,47.244594,-122.438541,Public
University of West Alabama,32.588132,-88.186329,Public
University of West Georgia,33.574421,-85.099007,Public
University of West Los Angeles,33.947341,-118.36957,For-Profit
University of Western States,45.543172,-122.526989,Private
University of Wisconsin Colleges,43.068214,-89.39859,Public
University of Wisconsin-Eau Claire,44.798431,-91.500432,Public
University of Wisconsin-Green Bay,44.532298,-87.919973,Public
University of Wisconsin-La Crosse,43.815295,-91.230149,Public
University of Wisconsin-Madison,43.073858,-89.405356,Public
University of Wisconsin-Milwaukee,43.076848,-87.880488,Public
University of Wisconsin-Oshkosh,44.024985,-88.549282,Public
University of Wisconsin-Parkside,42.647718,-87.855231,Public
University of Wisconsin-Platteville,42.733936,-90.492709,Public
University of Wisconsin-River Falls,44.852647,-92.625316,Public
University of Wisconsin-Stevens Point,44.529582,-89.570934,Public
